,index,LONGITUDE,LATITUDE
18132,11521,-7642.445999998599,4865016.687799998
18757,11522,-7359.331099998206,4864837.273500003
2594,11523,-7361.5406999997795,4864765.608599998
16470,11524,-7596.648699998856,4864983.354699999
15989,11525,-7640.289599999785,4865009.164800003
1029,11526,-7331.747999999672,4864767.318000004
136,11527,-7501.221900001168,4864863.072899997
6976,11528,-7390.620600000024,4864836.055799998
18816,11529,-7370.127824570984,4864839.087595038
7028,11530,-7457.242100000381,4864853.930299997
15072,11531,-7439.624499998987,4864864.1263
11102,11532,-7381.686900001019,4864845.7553
2854,11533,-7390.435400001705,4864835.897
13239,11534,-7381.686900001019,4864845.7553
1200,11535,-7398.11080000177,4864785.8972999975
6125,11536,-7417.558400001377,4864893.060199998
13548,11537,-7381.686900001019,4864845.7553
9776,11538,-7324.582886133343,4864813.8198470175
12142,11539,-7384.729100000113,4864840.396499999
8769,11540,-7524.514299999922,4864934.194600001
17623,11541,-7631.8949000015855,4864981.9169000015
14764,11542,-7422.258999999613,4864895.579300001
14261,11543,-7571.09319999814,4864871.718699999
18865,11544,-7337.716099999845,4864825.2817
6300,11545,-7424.812344465405,4864862.992156811
3930,11546,-7366.2424000017345,4864841.108000003
15026,11547,-7327.929099999368,4864824.406999998
10120,11548,-7321.0276931114495,4864812.07116285
11597,11549,-7311.216361027211,4864796.460957848
18829,11550,-7353.695300001651,4864834.147
8478,11551,-7661.896899998188,4864934.618799999
14615,11552,-7383.670200001448,4864842.180799998
3609,11553,-7376.317116655409,4864861.7561028525
18907,11554,-7377.218935716897,4864859.9856831655
10566,11555,-7337.5278999991715,4864825.624499999
2330,11556,-7370.010699998587,4864847.7535
11722,11557,-7408.338870193809,4864811.529825352
2187,11558,-7366.2424000017345,4864841.108000003
195,11559,-7395.100707694888,4864777.95992858
14079,11560,-7352.520300000906,4864833.494800001
12993,11561,-7562.192000001669,4864866.774599999
5062,11562,-7405.681699998677,4864801.905699998
802,11563,-7470.518699999899,4864863.662799999
14546,11564,-7360.497299998999,4864837.920500003
15279,11565,-7439.624499998987,4864864.1263
2668,11566,-7404.705499999225,4864787.466200002
15941,11567,-7634.477000001818,4864984.097499996
15431,11568,-7316.867199998349,4864813.714900002
241,11569,-7512.604163631797,4864884.949543998
2068,11570,-7367.458799999207,4864841.782799996
15838,11571,-7635.040800001472,4864986.063900001
16339,11572,-7611.056499999016,4864981.801700003
2032,11573,-7312.662200000137,4864807.624899998
644,11574,-7363.038300000131,4864766.439499997
9128,11575,-7656.762800000608,4864938.025799997
5106,11576,-7555.145599998534,4864885.259499997
14291,11577,-7383.733100000769,4864842.191699997
16042,11578,-7676.627099998295,4864934.035599999
1637,11579,-7536.5982000008225,4864918.117200002
7559,11580,-7352.520300000906,4864833.494800001
8322,11581,-7524.514299999922,4864934.194600001
14704,11582,-7317.651000000536,4864794.628600001
11188,11583,-7615.527699999511,4864982.2821
18583,11584,-7333.183200001717,4864822.766999997
3076,11585,-7384.211300000548,4864776.0964
9025,11586,-7639.7153999991715,4865007.160400003
7301,11587,-7684.298099998385,4864931.813000001
3281,11588,-7411.32860000059,4864885.4059000015
15966,11589,-7611.129000000656,4864977.622000001
8012,11590,-7592.733300000429,4864982.706900001
10342,11591,-7689.513399999589,4864928.736100003
17840,11592,-7587.102299999446,4864986.090999998
4973,11593,-7342.435300000012,4864756.9575999975
18719,11594,-7377.830699998885,4864852.706600003
8336,11595,-7535.209515403956,4864948.090411805
13181,11596,-7372.802999999374,4864849.302699998
6919,11597,-7352.664768945426,4864829.44932691
14155,11598,-7317.526099998504,4864794.559299998
16559,11599,-7647.265799999237,4864945.234800004
11976,11600,-7404.835700001568,4864808.159000002
14089,11601,-7373.052799999714,4864844.886500001
10766,11602,-7641.28579999879,4864920.750600003
7838,11603,-7363.28240000084,4864844.020599999
62,11604,-7410.328999999911,4864800.005599998
8042,11605,-7643.993799999356,4864930.197999999
7704,11606,-7601.616200000048,4864980.348899998
15067,11607,-7426.627799998969,4864896.057800002
19297,11608,-7318.694800000638,4864795.302100003
5671,11609,-7435.0553999990225,4864878.1765
17096,11610,-7682.559099998325,4864932.3116
16399,11611,-7676.643599998206,4864934.006999999
10674,11612,-7312.662200000137,4864807.624899998
679,11613,-7502.449700001627,4864884.176100001
2041,11614,-7356.457600001246,4864764.753700003
8944,11615,-7637.728900000453,4864903.183399998
5310,11616,-7307.774300001562,4864814.599399999
15098,11617,-7457.75549999997,4864815.285700001
17302,11618,-7641.573199998587,4865008.853
3644,11619,-7330.786899998784,4864821.437299997
18216,11620,-7650.165600001812,4864937.056900002
18099,11621,-7675.371700000018,4864932.7897000015
15831,11622,-7616.670099999756,4864979.499200001
3261,11623,-7468.870245195925,4864827.937682956
13494,11624,-7356.611999999732,4864840.32
1873,11625,-7381.754700001329,4864845.757299997
4747,11626,-7539.413493216038,4864923.973005973
10803,11627,-7689.513399999589,4864928.736100003
9922,11628,-7635.6803999990225,4864966.449299999
2913,11629,-7372.802900001407,4864849.3028
11050,11630,-7313.731119778007,4864792.063410871
4030,11631,-7372.802999999374,4864849.302699998
5491,11632,-7398.428199999034,4864788.038999997
18636,11633,-7371.659499999136,4864848.668300003
8033,11634,-7656.635699998587,4864938.026000001
7795,11635,-7682.559099998325,4864932.3116
18048,11636,-7638.276000000536,4864905.187200002
10763,11637,-7643.993799999356,4864930.197999999
7244,11638,-7638.814300000668,4864999.228200004
6868,11639,-7424.753289464861,4864863.324751288
489,11640,-7341.214999999851,4864756.341499999
8696,11641,-7533.837600000203,4864939.373000003
690,11642,-7506.731899999082,4864850.684
17103,11643,-7684.298099998385,4864931.813000001
12028,11644,-7336.944299999624,4864764.039300002
602,11645,-7340.524599999189,4864757.585900001
10118,11646,-7316.680700000375,4864814.058700003
1014,11647,-7491.030633945018,4864865.38593483
15811,11648,-7589.001499999315,4864985.495899998
869,11649,-7354.71990000084,4864761.8244
1993,11650,-7386.105999998748,4864837.9142
16312,11651,-7637.175999999046,4864901.254699998
11964,11652,-7315.743400000036,4864802.071500003
15480,11653,-7427.868400000036,4864896.747000001
15565,11654,-7423.182180404663,4864855.7189594135
10573,11655,-7318.160399999469,4864814.879600003
7617,11656,-7675.352499999106,4864932.862899996
5286,11657,-7423.060899998993,4864877.686099999
4373,11658,-7450.481994569302,4864817.724448785
10893,11659,-7661.753100000322,4864938.275399998
17471,11660,-7639.35000000149,4865001.098099999
1361,11661,-7571.093400001526,4864871.7184000015
18220,11662,-7684.28240000084,4864931.8413999975
1526,11663,-7526.554266966879,4864919.341289513
18311,11664,-7632.377999998629,4864988.176700003
1629,11665,-7525.818129986525,4864845.298622638
13264,11666,-7316.963899999857,4864795.236500002
1551,11667,-7511.736699998379,4864841.647200003
18820,11668,-7365.719614882022,4864851.11348962
1184,11669,-7396.896099999547,4864785.223499998
1337,11670,-7510.613928113133,4864872.71367608
3904,11671,-7327.929099999368,4864824.406999998
11217,11672,-7685.72349999845,4864929.890299998
5044,11673,-7523.601199999452,4864951.943599999
8262,11674,-7394.577824883163,4864836.924705662
10457,11675,-7618.763300001621,4864975.433799997
15271,11676,-7411.32860000059,4864885.4059000015
4900,11677,-7537.092713735998,4864945.534232535
5042,11678,-7322.620947800577,4864812.722818367
2346,11679,-7359.331099998206,4864837.273500003
19289,11680,-7322.587600000203,4864821.443499997
5488,11681,-7404.436200000346,4864808.869900003
6140,11682,-7408.338870193809,4864811.529825352
10991,11683,-7390.435400001705,4864835.897
5697,11684,-7435.067499998957,4864878.1545
5122,11685,-7346.182599999011,4864759.053400002
5169,11686,-7422.316300000995,4864895.611699998
14386,11687,-7316.963899999857,4864795.236500002
14430,11688,-7536.4928999990225,4864918.059600003
1134,11689,-7409.384500000626,4864796.0331000015
8352,11690,-7572.053273737431,4864882.367118061
11011,11691,-7352.339699998498,4864837.9498
16456,11692,-7616.688900001347,4864976.028099999
10293,11693,-7667.339800000191,4864936.697800003
11958,11694,-7333.861492905766,4864760.1400823295
14443,11695,-7541.168800000101,4864920.726800002
10466,11696,-7617.12480000034,4864979.609499998
4020,11697,-7379.799400001764,4864849.157899998
10424,11698,-7637.002300001681,4864905.532300003
17935,11699,-7656.762800000608,4864938.025799997
2424,11700,-7372.802900001407,4864849.3028
4141,11701,-7457.75549999997,4864815.285700001
12063,11702,-7323.550653945655,4864827.719507538
859,11703,-7362.52650000155,4864764.065700002
14198,11704,-7381.686900001019,4864845.7553
2964,11705,-7403.7360000014305,4864789.018399999
8098,11706,-7641.573199998587,4865008.853
18081,11707,-7636.622600000352,4864899.4196000025
2426,11708,-7366.095899999142,4864845.581600003
18557,11709,-7364.838899999857,4864844.884199999
13570,11710,-7312.662200000137,4864807.624899998
19873,11711,-7384.873199999332,4864780.518600002
13293,11712,-7559.442699998617,4864887.620300002
14359,11713,-7380.866799999028,4864847.233599998
7299,11714,-7689.513399999589,4864928.736100003
1364,11715,-7502.826900001615,4864860.174599998
7681,11716,-7628.134500000626,4864977.021200001
1779,11717,-7317.526099998504,4864794.559299998
16452,11718,-7650.165600001812,4864937.056900002
19137,11719,-7345.42330000177,4864829.557700001
2101,11720,-7356.457600001246,4864764.753700003
1818,11721,-7367.458799999207,4864841.782799996
369,11722,-7474.652600001544,4864865.952500001
4940,11723,-7316.881400000304,4864818.277500004
10911,11724,-7622.325800001621,4864976.611699998
5288,11725,-7408.338870193809,4864811.529825352
8377,11726,-7377.061700001359,4864851.720700003
15237,11727,-7372.802999999374,4864849.302699998
18055,11728,-7676.643599998206,4864934.006999999
7075,11729,-7377.218935716897,4864859.9856831655
13544,11730,-7533.837600000203,4864939.373000003
2093,11731,-7405.079300001264,4864791.728799999
11351,11732,-7661.753100000322,4864938.275399998
11698,11733,-7331.463799998164,4864768.513700001
7826,11734,-7377.846599999815,4864852.802199997
1920,11735,-7359.440099999309,4864766.4086000025
82,11736,-7390.649026967585,4864785.979925662
7338,11737,-7644.945300001651,4864948.8147
7309,11738,-7622.325800001621,4864976.611699998
816,11739,-7331.747999999672,4864767.318000004
13957,11740,-7549.37943457067,4864878.413713895
17674,11741,-7667.339800000191,4864936.697800003
4399,11742,-7435.990200001746,4864891.204000004
17512,11743,-7646.206399999559,4864932.4318
18400,11744,-7635.040800001472,4864986.063900001
8485,11745,-7646.244600001723,4864925.928999998
6128,11746,-7417.558400001377,4864893.060199998
4123,11747,-7431.146403320134,4864886.352100246
17919,11748,-7636.080099999905,4864897.526100002
8812,11749,-7568.053527798504,4864892.154664099
11122,11750,-7323.883299998939,4864822.1624
1813,11751,-7375.028700001538,4864855.459899999
1271,11752,-7405.100900001824,4864789.7755
15869,11753,-7669.247800000012,4864936.126800001
16517,11754,-7641.899399999529,4865014.780100003
8762,11755,-7316.963899999857,4864795.236500002
2996,11756,-7344.211399998516,4864750.939999998
18977,11757,-7303.794295821339,4864812.44148691
16083,11758,-7611.056499999016,4864981.801700003
13747,11759,-7332.108800001442,4864822.170999996
6413,11760,-7417.558400001377,4864893.060199998
18408,11761,-7642.445999998599,4865016.687799998
19242,11762,-7327.959273736924,4864815.692792743
2642,11763,-7338.857999999076,4864825.9152000025
9292,11764,-7337.524199999869,4864829.7302
16458,11765,-7603.565099999309,4864979.790100001
13339,11766,-7329.376800000668,4864825.210199997
2305,11767,-7348.012899998575,4864758.103299998
17213,11768,-7637.002399999648,4864905.532300003
18361,11769,-7638.807999998331,4864907.044100001
4198,11770,-7324.582886133343,4864813.8198470175
14393,11771,-7313.065520714968,4864792.170037955
13671,11772,-7318.160399999469,4864814.879600003
13486,11773,-7372.802999999374,4864849.302699998
19786,11774,-7363.159000001848,4864768.471699998
13407,11775,-7308.86950000003,4864814.4614999965
12997,11776,-7571.09319999814,4864871.718699999
3852,11777,-7436.454791653901,4864896.600603372
19801,11778,-7516.198399998248,4864889.940200001
18374,11779,-7691.338399998844,4864928.212899998
14084,11780,-7367.458799999207,4864841.782799996
15896,11781,-7637.556499999016,4864907.466200002
19548,11782,-7524.351300001144,4864934.490199998
14364,11783,-7372.802900001407,4864849.3028
10621,11784,-7560.377608112991,4864859.336898372
3557,11785,-7423.060899998993,4864877.686099999
13522,11786,-7352.520300000906,4864833.494800001
13329,11787,-7372.802999999374,4864849.302699998
16112,11788,-7639.35000000149,4865001.098099999
2195,11789,-7337.5278999991715,4864825.624499999
13876,11790,-7363.282299999148,4864844.0207
2600,11791,-7350.146999999881,4864757.249200001
6167,11792,-7322.620947800577,4864812.722818367
19686,11793,-7536.409200001508,4864934.618299998
1518,11794,-7520.750472798943,4864854.415648371
13595,11795,-7345.42330000177,4864829.557700001
13144,11796,-7390.734700001776,4864835.034999996
11573,11797,-7377.29603530094,4864860.055810973
14889,11798,-7458.381099998951,4864852.149700001
16699,11799,-7636.622600000352,4864899.4196000025
4120,11800,-7427.691685821861,4864891.733077019
6313,11801,-7460.767900001258,4864810.030100003
10840,11802,-7628.134500000626,4864977.021200001
5758,11803,-7424.812344465405,4864862.992156811
5636,11804,-7360.539299998432,4864837.943800002
8409,11805,-7313.065520714968,4864792.170037955
18168,11806,-7640.289599999785,4865009.164800003
6245,11807,-7385.426100000739,4864839.015600003
13704,11808,-7530.600900001824,4864928.652000003
10641,11809,-7537.241000000387,4864895.7321000025
7166,11810,-7639.649500001222,4864915.041199997
11861,11811,-7398.534499999136,4864788.097900003
11482,11812,-7337.5278999991715,4864825.624499999
17445,11813,-7603.565099999309,4864979.790100001
17219,11814,-7638.807999998331,4864907.044100001
14895,11815,-7390.620600000024,4864836.055799998
13351,11816,-7318.160399999469,4864814.879600003
14418,11817,-7390.620600000024,4864836.055799998
11752,11818,-7324.080699998885,4864817.717
16086,11819,-7611.129000000656,4864977.622000001
1988,11820,-7331.747999999672,4864767.318000004
13607,11821,-7374.347500000149,4864845.604699999
9545,11822,-7603.565099999309,4864979.790100001
14362,11823,-7390.184700001031,4864838.919100001
14275,11824,-7533.837600000203,4864939.373000003
7744,11825,-7618.763300001621,4864975.433799997
517,11826,-7395.100707694888,4864777.95992858
10576,11827,-7316.680700000375,4864814.058700003
6164,11828,-7329.403700001538,4864820.6699
201,11829,-7369.414400000125,4864767.887100004
19078,11830,-7394.577824883163,4864836.924705662
18017,11831,-7603.192400000989,4864981.479000002
17083,11832,-7637.002300001681,4864905.532300003
9620,11833,-7390.435400001705,4864835.897
13495,11834,-7352.339699998498,4864837.9498
4459,11835,-7327.929099999368,4864824.406999998
2761,11836,-7413.154800001532,4864789.236699998
15809,11837,-7611.056499999016,4864981.801700003
6485,11838,-7425.643800001591,4864873.167099997
5914,11839,-7432.44810000062,4864883.152999997
19021,11840,-7338.753299999982,4864825.8571000025
6551,11841,-7352.664768945426,4864829.44932691
4858,11842,-7568.72309999913,4864876.6818
7651,11843,-7684.298099998385,4864931.813000001
18857,11844,-7352.520300000906,4864833.494800001
8329,11845,-7535.209515403956,4864948.090411805
11681,11846,-7396.255971133709,4864776.28465306
6362,11847,-7360.539299998432,4864837.943800002
9754,11848,-7323.883299998939,4864822.1624
13140,11849,-7559.78200000152,4864871.373499997
2438,11850,-7310.057300001383,4864815.156599999
3768,11851,-7338.25903988257,4864821.407184206
